Sample,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_tile_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,cutadapt_version,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
SNPv1_N_L-Ornithine_2,10627185,5940295,927201,205945,0,0,0,0,98017,0,0,0,0,3030309,348228,77190,55.89716373621049,10627185.0,10421240.0,98.06,205945.0,1.94,SNPv1_N_L-Ornithine_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10627185.0,0.0,20-76,50.0,16.862399331723243,74.695354225978,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,10628991,3498863,10628991,800571369,415515,795321858,0.6557205520049019,0.0461,0.4523,0.5015,,
SNPv1_N_L-Proline_1,7013938,1809168,1900273,195793,0,0,0,0,93665,0,0,0,0,2902778,104339,7922,25.793897807479905,7013938.0,6818145.0,97.21,195793.0,2.79,SNPv1_N_L-Proline_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7013938.0,0.0,20-76,52.0,14.30276060019757,73.55515318213534,pass,pass,warn,pass,fail,warn,pass,warn,fail,fail,pass,2.6,7014932,2339603,7014932,521734784,254896,517974268,0.720771571174369,0.02,0.5037,0.4763,,
SNPv1_N_L-Proline_2,5825580,903185,2714405,186059,0,0,0,0,324386,0,0,0,0,1638536,55667,3342,15.503778164577604,5825580.0,5639521.0,96.81,186059.0,3.19,SNPv1_N_L-Proline_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5825580.0,0.0,20-76,54.0,13.853366570825488,69.89213571867522,pass,pass,fail,pass,fail,fail,pass,warn,fail,fail,pass,2.6,5826385,2961995,5826385,442805260,147600,409051848,7.622631221679706,0.0238,0.3289,0.6473,,
SNPv1_N_L-Serine_1,7160031,4252278,678295,279219,0,0,0,0,57511,0,0,0,0,1625283,208919,58526,59.38910041031945,7160031.0,6880812.0,96.1,279219.0,3.9,SNPv1_N_L-Serine_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7160031.0,0.0,20-75,51.0,24.99250006902432,73.42765890259413,pass,pass,warn,pass,fail,warn,pass,warn,fail,fail,pass,2.6,7161996,2431630,7161996,537149700,256782,530655852,1.2089456626337127,0.0467,0.4119,0.5414,,
SNPv1_N_L-Serine_2,7211796,4268260,756994,266673,0,0,0,0,58599,0,0,0,0,1599540,204450,57280,59.18442507247848,7211796.0,6945123.0,96.3,266673.0,3.7,SNPv1_N_L-Serine_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7211796.0,0.0,20-75,51.0,24.775640704595723,73.36254880199051,pass,pass,warn,pass,fail,warn,pass,warn,fail,fail,pass,2.6,7213675,2216009,7213675,541025625,83057,534657151,1.1771113429239142,0.0459,0.4069,0.5472,,
SNPv1_N_N-Acetyl-D-Glucosamine_1,7261921,4065543,1779577,79189,0,0,0,0,226265,0,0,0,0,903015,183928,24404,55.98440137258447,7261921.0,7182732.0,98.91,79189.0,1.09,SNPv1_N_N-Acetyl-D-Glucosamine_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7261921.0,0.0,20-76,53.0,16.659421155759908,72.10686979381902,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,7263099,2111526,7263099,528159654,223578,524844858,0.6276124983980697,0.022,0.364,0.614,,
SNPv1_N_N-Acetyl-D-Glucosamine_2,6093664,2662289,1855072,87623,0,0,0,0,536683,0,0,0,0,788004,144403,19590,43.68946170973654,6093664.0,6006041.0,98.56,87623.0,1.44,SNPv1_N_N-Acetyl-D-Glucosamine_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6093664.0,0.0,20-76,52.0,18.92616038306432,68.77512150325322,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,6094723,3190319,6094723,463198948,183256,421143516,9.079345318374946,0.0315,0.3271,0.6414,,
SNPv1_N_N-Acetyl-Neuraminic_acid_1,11310305,7007121,736682,1164465,0,0,0,0,351619,0,0,0,0,1573286,403315,73817,61.95342212256876,11310305.0,10145840.0,89.7,1164465.0,10.3,SNPv1_N_N-Acetyl-Neuraminic_acid_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11310305.0,0.0,20-76,51.0,19.21915062801563,73.15801085823945,pass,pass,warn,pass,fail,pass,pass,warn,fail,warn,pass,2.6,11313309,3463254,11313309,835844176,361236,830662472,0.6199366040686511,0.0281,0.4143,0.5576,,
SNPv1_N_N-Acetyl-Neuraminic_acid_2,9893490,6627006,961230,345867,0,0,0,0,147699,0,0,0,0,1398631,310188,102869,66.98350127204858,9893490.0,9547623.0,96.5,345867.0,3.5,SNPv1_N_N-Acetyl-Neuraminic_acid_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9893490.0,0.0,20-76,52.0,19.57652374025089,74.32310377834314,pass,pass,warn,pass,fail,pass,pass,warn,fail,warn,pass,2.6,9895221,3183742,9895221,752036796,194002,738745009,1.7674383847569075,0.0203,0.4153,0.5644,,
SNPv1_N_Putrescine_1,8389584,4355271,1820302,219791,0,0,0,0,38667,0,0,0,0,1708530,201062,45961,51.91283620260552,8389584.0,8169793.0,97.38,219791.0,2.62,SNPv1_N_Putrescine_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8389584.0,0.0,20-75,53.0,24.14543703435177,73.326985223582,pass,pass,fail,pass,fail,pass,pass,warn,fail,fail,pass,2.6,8392280,2496218,8392280,629421000,111705,622677768,1.071338897176929,0.0331,0.3588,0.6081,,
SNPv1_N_Putrescine_2,7581611,3875346,1563647,221621,0,0,0,0,40689,0,0,0,0,1645519,186345,48444,51.11507303658813,7581611.0,7359990.0,97.08,221621.0,2.92,SNPv1_N_Putrescine_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7581611.0,0.0,20-75,52.0,24.3600543635614,73.44775773908738,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,7583440,2289373,7583440,568758000,72568,562753830,1.055663392866562,0.0408,0.3723,0.5869,,
SNPv1_N_g-Amino-N-Butyric_acid_1,9933548,4076999,2419829,270490,0,0,0,0,56551,0,0,0,0,2882475,193121,34083,41.04272713032645,9933548.0,9663058.0,97.28,270490.0,2.72,SNPv1_N_g-Amino-N-Butyric_acid_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9933548.0,0.0,20-75,53.0,19.72833192610064,73.24962682014522,pass,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,2.6,9936717,3049070,9936717,745253775,85845,735408257,1.3210960253103043,0.0334,0.3748,0.5918,,
SNPv1_N_g-Amino-N-Butyric_acid_2,8718390,3149887,1689964,331821,0,0,0,0,62072,0,0,0,0,3285000,168538,31108,36.12922798819507,8718390.0,8386569.0,96.19,331821.0,3.81,SNPv1_N_g-Amino-N-Butyric_acid_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8718390.0,0.0,20-75,52.0,23.197435070562545,73.07021135783097,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,8721743,2668354,8721743,654130725,81349,645120621,1.3774164177963053,0.0572,0.3967,0.5461,,
SNPv2_Glucose_NH4Cl_1,6689007,2912662,1967325,175322,0,0,0,0,31422,0,0,0,0,1404379,170689,27208,43.5440118391265,6689007.0,6513685.0,97.38,175322.0,2.62,SNPv2_Glucose_NH4Cl_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6689007.0,0.0,20-76,52.0,17.072638393536053,74.59433754516927,pass,pass,warn,pass,fail,fail,pass,warn,fail,fail,pass,2.6,6691225,2211469,6691225,503685609,403620,500008380,0.7300643366207431,0.039,0.3488,0.6122,,
SNPv2_Glucose_NH4Cl_2,8954465,1215115,5736935,242527,0,0,0,0,124457,0,0,0,0,1562245,67244,5942,13.569934105499325,8954465.0,8711938.0,97.29,242527.0,2.71,SNPv2_Glucose_NH4Cl_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8954465.0,0.0,20-76,57.0,10.56347197263672,72.79269705113595,pass,pass,warn,pass,fail,fail,pass,warn,fail,fail,pass,2.6,8956495,3475304,8956495,661720092,455767,654988959,1.0172175639484735,0.0229,0.1682,0.8089,,
SNPv2_Supp_2_Deoxyadenosine_10mM_1,11316558,8570873,319319,455687,0,0,0,0,37793,0,0,0,0,1365044,456530,111312,75.73745479853503,11316558.0,10860871.0,95.97,455687.0,4.03,SNPv2_Supp_2_Deoxyadenosine_10mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11316558.0,0.0,20-76,50.0,18.503923656598783,74.94516124072355,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,11321530,3486786,11321530,860436280,144546,852367259,0.9377825165624118,0.0257,0.4157,0.5586,,
SNPv2_Supp_2_Deoxyadenosine_10mM_2,11633652,8778052,406769,479553,0,0,0,0,41492,0,0,0,0,1351296,466231,110259,75.4539675073657,11633652.0,11154099.0,95.88,479553.0,4.12,SNPv2_Supp_2_Deoxyadenosine_10mM_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11633652.0,0.0,20-76,50.0,17.554546987246407,74.89527553342666,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,11638157,3724800,11638157,880263497,550271,874605634,0.642746520704584,0.0247,0.4104,0.565,,
SNPv2_Supp_2_Deoxyadenosine_2mM_1,7126253,2705618,1509229,357685,0,0,0,0,196518,0,0,0,0,2169597,149504,38102,37.96690911759658,7126253.0,6768568.0,94.98,357685.0,5.02,SNPv2_Supp_2_Deoxyadenosine_2mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7126253.0,0.0,20-75,52.0,15.230213351959836,71.90761905309846,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,7128216,2458759,7128216,534616200,72010,518987249,2.9233964477694463,0.0401,0.4172,0.5427,,
SNPv2_Supp_2_Deoxyadenosine_2mM_2,8537011,3842679,1369774,317713,0,0,0,0,203549,0,0,0,0,2541981,204224,57091,45.01199541619426,8537011.0,8219298.0,96.28,317713.0,3.72,SNPv2_Supp_2_Deoxyadenosine_2mM_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8537011.0,0.0,20-75,52.0,17.743985651580427,72.17050347012555,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,8539309,3489283,8539309,640448175,407386,622289146,2.835362752029077,0.0417,0.4365,0.5218,,
SNPv2_Supp_Adenine_10mM_1,13887779,5390449,5164604,408489,0,0,0,0,259962,0,0,0,0,2354560,278443,31272,38.814334531101046,13887779.0,13479290.0,97.06,408489.0,2.94,SNPv2_Supp_Adenine_10mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13887779.0,0.0,20-76,53.0,19.13575876344965,73.47064163391425,pass,pass,warn,pass,fail,warn,pass,warn,fail,fail,pass,2.6,13890798,4590709,13890798,1032422166,999400,1024465925,0.7706383359459952,0.0302,0.2948,0.675,,
SNPv2_Supp_Adenine_10mM_2,10820341,4332085,3588506,290007,0,0,0,0,132583,0,0,0,0,2201609,237716,37835,40.03649238041574,10820341.0,10530334.0,97.32,290007.0,2.68,SNPv2_Supp_Adenine_10mM_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10820341.0,0.0,20-76,52.0,15.774328645649948,74.21106857907714,pass,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,2.6,10823392,3690823,10823392,809380447,848982,802820121,0.8105367536757409,0.0273,0.3252,0.6475,,
SNPv2_Supp_Adenine_2mM_1,12952250,4846106,3697354,671191,0,0,0,0,118985,0,0,0,0,3289086,307897,21631,37.41516724893359,12952250.0,12281059.0,94.82,671191.0,5.18,SNPv2_Supp_Adenine_2mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12952250.0,0.0,20-76,55.0,14.817949488365292,73.8969365168214,pass,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,2.6,12972087,4436040,12972087,971464382,2735078,961435291,1.0323683694252004,0.0284,0.3678,0.6038,,
SNPv2_Supp_Adenine_2mM_2,9523989,3009791,3281486,402195,0,0,0,0,97258,0,0,0,0,2540343,175450,17466,31.602209956353374,9523989.0,9121794.0,95.78,402195.0,4.22,SNPv2_Supp_Adenine_2mM_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9523989.0,0.0,20-76,56.0,14.516075464790518,73.7220068187815,pass,pass,warn,pass,fail,fail,pass,warn,fail,fail,pass,2.6,9543658,3319215,9543658,713426977,2287634,705490910,1.112386727142223,0.028,0.3427,0.6293,,
SNPv2_Supp_Adenosine_10mM_1,5958497,2628657,427381,1274335,0,0,0,0,229400,0,0,0,0,1217624,155316,25784,44.11610847500637,5958497.0,4684162.0,78.61,1274335.0,21.39,SNPv2_Supp_Adenosine_10mM_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5958497.0,0.0,20-76,50.0,14.864171178507773,72.7111081871821,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,5959835,1870905,5959835,436886947,239848,433957574,0.6705105337010675,0.0334,0.4446,0.522,,
SNPv2_Supp_Adenosine_10mM_2,8397733,3845017,868107,1681119,0,0,0,0,131164,0,0,0,0,1606030,229151,37145,45.78636877357258,8397733.0,6716614.0,79.98,1681119.0,20.02,SNPv2_Supp_Adenosine_10mM_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8397733.0,0.0,20-76,50.0,15.950311279717187,73.79383316902312,pass,pass,warn,pass,fail,fail,pass,warn,fail,fail,pass,2.6,8399260,3063962,8399260,638343760,190808,623529612,2.3207163488212057,0.0393,0.405,0.5557,,
SNPv2_Supp_Adenosine_2mM_1,8659729,3565889,1365070,459811,0,0,0,0,265109,0,0,0,0,2753389,196028,54433,41.17783593458872,8659729.0,8199918.0,94.69,459811.0,5.31,SNPv2_Supp_Adenosine_2mM_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8659729.0,0.0,20-75,52.0,11.475579295097727,71.94138546367905,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,8662337,3602068,8662337,649675275,426058,628099716,3.320975852128588,0.043,0.4225,0.5345,,
SNPv2_Supp_Adenosine_2mM_2,10110986,3688801,2028310,464595,0,0,0,0,252974,0,0,0,0,3449576,192409,34321,36.48309868097928,10110986.0,9646391.0,95.41,464595.0,4.59,SNPv2_Supp_Adenosine_2mM_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10110986.0,0.0,20-75,52.0,10.737026237809433,72.20134970021716,pass,pass,fail,pass,fail,fail,pass,warn,fail,fail,pass,2.6,10113943,3445805,10113943,758545725,115332,737816686,2.7327342725450072,0.0473,0.4069,0.5458,,
SNPv2_Supp_Alanine_10mM_1,10497228,5611994,900175,358582,0,0,0,0,91489,0,0,0,0,3128409,303367,103212,53.46167578716972,10497228.0,10138646.0,96.58,358582.0,3.42,SNPv2_Supp_Alanine_10mM_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10497228.0,0.0,20-75,52.0,15.355317156281307,73.23043664479803,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,10500689,3836577,10500689,787551675,561179,775211378,1.566919021535952,0.0323,0.4642,0.5035,,
SNPv2_Supp_Alanine_10mM_2,11945304,6994446,699839,359980,0,0,0,0,73414,0,0,0,0,3325341,358344,133940,58.55393885329331,11945304.0,11585324.0,96.99,359980.0,3.01,SNPv2_Supp_Alanine_10mM_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11945304.0,0.0,20-75,52.0,16.801103304768358,73.37521037555847,pass,pass,fail,pass,fail,pass,pass,warn,fail,warn,pass,2.6,11948536,4127418,11948536,896140200,498987,885331244,1.206167963450362,0.0307,0.4636,0.5057,,
SNPv2_Supp_Alanine_2mM_1,6779143,3703773,769707,166574,0,0,0,0,46096,0,0,0,0,1840671,179698,72624,54.6348262604875,6779143.0,6612569.0,97.54,166574.0,2.46,SNPv2_Supp_Alanine_2mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6779143.0,0.0,20-75,52.0,26.512215491160408,73.39329086287161,pass,pass,fail,pass,fail,pass,pass,warn,fail,fail,pass,2.6,6782273,2015170,6782273,508670475,93932,503752076,0.9669126166601276,0.0377,0.4142,0.5481,,
SNPv2_Supp_Alanine_2mM_2,5733207,2883813,971357,149759,0,0,0,0,75758,0,0,0,0,1450389,147872,54259,50.30017231193641,5733207.0,5583448.0,97.39,149759.0,2.61,SNPv2_Supp_Alanine_2mM_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5733207.0,0.0,20-75,52.0,25.93308052676517,72.88909052123881,pass,pass,fail,pass,fail,pass,pass,warn,fail,fail,pass,2.6,5735976,1804778,5735976,430198200,80815,423221732,1.6216869340689943,0.0408,0.3715,0.5877,,
SNPv2_Supp_Arginine_10mM_1,8454252,3533026,1439057,365716,0,0,0,0,116021,0,0,0,0,2701045,257030,42357,41.7899300848851,8454252.0,8088536.0,95.67,365716.0,4.33,SNPv2_Supp_Arginine_10mM_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8454252.0,0.0,20-76,50.0,15.78545473971069,74.17767745744982,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,8458559,3145238,8458559,642850484,201332,629954726,2.0060275788794457,0.0886,0.3513,0.5601,,
SNPv2_Supp_Arginine_10mM_2,8615889,1751553,5165712,364566,0,0,0,0,78574,0,0,0,0,1115213,120234,20037,20.329335719157942,8615889.0,8251323.0,95.77,364566.0,4.23,SNPv2_Supp_Arginine_10mM_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8615889.0,0.0,20-76,52.0,11.471627984133097,74.5191134658304,pass,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,2.6,8619135,3256260,8619135,655054260,243590,644415203,1.6241489674458418,0.0381,0.1901,0.7718,,
SNPv2_Supp_Arginine_2mM_1,6109029,3714955,494506,154215,0,0,0,0,44285,0,0,0,0,1429280,187171,84617,60.81089155085039,6109029.0,5954814.0,97.48,154215.0,2.52,SNPv2_Supp_Arginine_2mM_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6109029.0,0.0,20-75,52.0,25.85743012715853,73.62735059859759,pass,pass,warn,pass,fail,warn,pass,warn,fail,fail,pass,2.6,6112008,1803414,6112008,458400600,112407,454654159,0.8172853613193352,0.0386,0.4123,0.5491,,
SNPv2_Supp_Arginine_2mM_2,7069103,4101361,665655,207585,0,0,0,0,45551,0,0,0,0,1768186,203803,76962,58.01812478895837,7069103.0,6861518.0,97.06,207585.0,2.94,SNPv2_Supp_Arginine_2mM_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7069103.0,0.0,20-75,52.0,21.659660577531188,73.57503943569644,pass,pass,warn,pass,fail,warn,pass,warn,fail,fail,pass,2.6,7072451,2092754,7072451,530433825,76106,525755974,0.8818915347263158,0.0389,0.4095,0.5516,,
SNPv2_Supp_Asparagine_10mM_1,8407961,4582707,1328592,266363,0,0,0,0,150512,0,0,0,0,1735072,272221,72494,54.50437983715671,8407961.0,8141598.0,96.83,266363.0,3.17,SNPv2_Supp_Asparagine_10mM_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8407961.0,0.0,20-76,51.0,18.9287859973893,74.0548080563171,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,8411075,3065838,8411075,639241700,224045,625271890,2.18537213701797,0.0555,0.3534,0.5911,,
SNPv2_Supp_Asparagine_10mM_2,7815676,4113655,990508,301616,0,0,0,0,128012,0,0,0,0,1952020,274959,54906,52.63338705442754,7815676.0,7514060.0,96.14,301616.0,3.86,SNPv2_Supp_Asparagine_10mM_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7815676.0,0.0,20-76,50.0,16.909935489888763,74.12549317551034,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,7818912,2592556,7818912,584988949,477129,581032741,0.6762876472731453,0.074,0.3577,0.5683,,
SNPv2_Supp_Asparagine_2mM_1,6137252,3774013,545672,160009,0,0,0,0,39540,0,0,0,0,1363856,178824,75338,61.49353163272422,6137252.0,5977243.0,97.39,160009.0,2.61,SNPv2_Supp_Asparagine_2mM_1_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6137252.0,0.0,20-75,52.0,25.10452288701498,73.55894885854451,pass,pass,warn,pass,fail,warn,pass,warn,fail,fail,pass,2.6,6139671,1815853,6139671,460475325,102401,456303670,0.9059453945767886,0.0352,0.4094,0.5553,,
SNPv2_Supp_Asparagine_2mM_2,6109244,3640843,580111,191744,0,0,0,0,46722,0,0,0,0,1402122,176268,71434,59.59563900214168,6109244.0,5917500.0,96.86,191744.0,3.14,SNPv2_Supp_Asparagine_2mM_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6109244.0,0.0,20-75,52.0,24.17774525185312,73.39645298174374,pass,pass,warn,pass,fail,warn,pass,warn,fail,fail,pass,2.6,6111515,1869259,6111515,458363625,95215,453184350,1.129948957009841,0.0333,0.4136,0.5531,,
SNPv2_Supp_Aspartic_acid_10mM_1,8531995,3760043,1225443,308570,0,0,0,0,143616,0,0,0,0,2782035,272659,39629,44.06991565278695,8531995.0,8223425.0,96.38,308570.0,3.62,SNPv2_Supp_Aspartic_acid_10mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8531995.0,0.0,20-76,50.0,20.97107430121946,73.91224701842887,pass,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,2.6,8537449,3092222,8537449,648846124,275738,634547428,2.20371139953053,0.0822,0.3802,0.5376,,
SNPv2_Supp_Aspartic_acid_10mM_2,9563964,4751349,1188132,378206,0,0,0,0,125744,0,0,0,0,2765133,308981,46419,49.67970393865974,9563964.0,9185758.0,96.05,378206.0,3.95,SNPv2_Supp_Aspartic_acid_10mM_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9563964.0,0.0,20-76,49.0,17.19523145222734,74.17424678721082,pass,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,2.6,9569857,3366723,9569857,727309132,176933,713695021,1.871846564412449,0.0603,0.4023,0.5374,,
SNPv2_Supp_Aspartic_acid_2mM_1,7524958,4705599,622290,192167,0,0,0,0,48620,0,0,0,0,1636726,228374,91182,62.53322609906926,7524958.0,7332791.0,97.45,192167.0,2.55,SNPv2_Supp_Aspartic_acid_2mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7524958.0,0.0,20-75,52.0,27.02625205715235,73.50286765720155,pass,pass,fail,pass,fail,pass,pass,warn,fail,fail,pass,2.6,7528526,2237226,7528526,564639450,103222,559739940,0.8677236420515781,0.0359,0.408,0.5561,,
SNPv2_Supp_Aspartic_acid_2mM_2,9562948,6119785,651211,234211,0,0,0,0,47477,0,0,0,0,2126260,273210,110794,63.99475350069874,9562948.0,9328737.0,97.55,234211.0,2.45,SNPv2_Supp_Aspartic_acid_2mM_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9562948.0,0.0,20-75,52.0,20.758668023395305,73.5835284265898,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,9566011,3212784,9566011,717450825,373848,710155855,1.0167902448227026,0.0343,0.4254,0.5403,,
SNPv2_Supp_Cysteine_10mM_1,14701980,4675074,2545323,637786,0,0,0,0,113991,0,0,0,0,6402250,306240,21316,31.79894136708117,14701980.0,14064194.0,95.66,637786.0,4.34,SNPv2_Supp_Cysteine_10mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14701980.0,0.0,20-76,53.0,10.409192565786444,74.1824102603867,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,14724658,5284699,14724658,1106179977,2199105,1095569430,0.9592062070022443,0.0207,0.5718,0.4075,,
SNPv2_Supp_Cysteine_10mM_2,13524487,4591353,2587946,580244,0,0,0,0,104281,0,0,0,0,5347886,288291,24486,33.94844477280358,13524487.0,12944243.0,95.71,580244.0,4.29,SNPv2_Supp_Cysteine_10mM_2_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13524487.0,0.0,20-76,53.0,12.645702927051737,74.186689077375,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,13542143,4793762,13542143,1017209787,1868349,1007770948,0.927914685901464,0.0235,0.5348,0.4417,,
SNPv2_Supp_Cysteine_2mM_1,11810627,8296367,502032,726376,0,0,0,0,182124,0,0,0,0,1536221,472262,95245,70.24493280500688,11810627.0,11084251.0,93.85,726376.0,6.15,SNPv2_Supp_Cysteine_2mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11810627.0,0.0,20-75,49.0,15.075746999861067,72.7257853456891,pass,pass,fail,pass,fail,warn,pass,warn,fail,warn,pass,2.6,11812018,4212685,11812018,885901350,307007,867512264,2.075748727553017,0.0353,0.3773,0.5874,,
SNPv2_Supp_Cysteine_2mM_2,8785013,5207463,994347,232410,0,0,0,0,104247,0,0,0,0,1877481,262882,106183,59.27666811648429,8785013.0,8552603.0,97.35,232410.0,2.65,SNPv2_Supp_Cysteine_2mM_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8785013.0,0.0,20-75,52.0,20.066228324670103,73.07852384509846,pass,pass,fail,pass,fail,warn,pass,warn,fail,fail,pass,2.6,8788029,3240256,8788029,659102175,468820,647573027,1.7492201417784732,0.0322,0.3885,0.5793,,
SNPv2_Supp_Cytidine_10mM_1,13786793,9708629,1174902,540000,0,0,0,0,46484,0,0,0,0,1709873,471687,135218,70.41977782650396,13786793.0,13246793.0,96.08,540000.0,3.92,SNPv2_Supp_Cytidine_10mM_1_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13786793.0,0.0,20-76,52.0,15.922530299385768,74.88423348345043,pass,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,2.6,13793775,4536185,13793775,1043648333,734430,1036354274,0.6989000767177003,0.0215,0.4157,0.5627,,
SNPv2_Supp_Cytidine_10mM_2,18528980,12261514,2171046,676302,0,0,0,0,68246,0,0,0,0,2569310,626664,155898,66.17479213642629,18528980.0,17852678.0,96.35,676302.0,3.65,SNPv2_Supp_Cytidine_10mM_2_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,18528980.0,0.0,20-76,52.0,13.561631984397286,74.95343294665977,pass,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,2.6,18537472,6283495,18537472,1400963401,1011524,1390571828,0.741744787378639,0.0236,0.4013,0.5751,,
