Experiment	sample_id	study	project	reference_condition	condition	rep_id	Strain Description	Strain	Culture Type	Evolved Sample	Base Media	Temperature (C)	pH	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Antibiotic for selection	Growth_Phase	Growth Rate (1/hr)	Isolate Type	Additional Details	Sequencing Machine	LibraryLayout	Platform	Biological Replicates	doi	GEO	SRX	Run	R1	R2	contact	creator	passed_fastqc	passed_pct_reads_mapped	passed_reads_mapped_to_CDS	passed_global_correlation	full_name	passed_similar_replicates	passed_number_replicates	run_date	n_replicates	PxK_sample_type	deleted_genes	mutated_genes	overexpressed_genes
p1k_00687	pcoli__RFCnopause__2	pColi	pcoli	p1k_00708;p1k_00709	RFCnopause	2	Escherichia coli K-12 MG1655 RFCnopause	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.465934213	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:RFCnopause	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00688	pcoli__RFCpluspause__1	pColi	pcoli	p1k_00708;p1k_00709	RFCpluspause	1	Escherichia coli K-12 MG1655 RFCpluspause	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.480230975	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:RFCpluspause	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00689	pcoli__RFCpluspause__2	pColi	pcoli	p1k_00708;p1k_00709	RFCpluspause	2	Escherichia coli K-12 MG1655 RFCpluspause	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.508961689	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:RFCpluspause	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00690	pcoli__rnCOMT_sol__1	pColi	pcoli	p1k_00708;p1k_00709	rnCOMT_sol	1	Escherichia coli K-12 MG1655 rnCOMT_sol	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.404833048	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:rnCOMT_sol	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00691	pcoli__rnCOMT_sol__2	pColi	pcoli	p1k_00708;p1k_00709	rnCOMT_sol	2	Escherichia coli K-12 MG1655 rnCOMT_sol	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.361414108	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:rnCOMT_sol	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00692	pcoli__rnPNMT__1	pColi	pcoli	p1k_00708;p1k_00709	rnPNMT	1	Escherichia coli K-12 MG1655 rnPNMT	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.692275341	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:rnPNMT	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00693	pcoli__rnPNMT__2	pColi	pcoli	p1k_00708;p1k_00709	rnPNMT	2	Escherichia coli K-12 MG1655 rnPNMT	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.688542711	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:rnPNMT	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00694	pcoli__rnTDC__1	pColi	pcoli	p1k_00708;p1k_00709	rnTDC	1	Escherichia coli K-12 MG1655 rnTDC	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.583596776	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:rnTDC	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00695	pcoli__rnTDC__2	pColi	pcoli	p1k_00708;p1k_00709	rnTDC	2	Escherichia coli K-12 MG1655 rnTDC	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.565134804	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:rnTDC	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00696	pcoli__rnTDC_trunc__1	pColi	pcoli	p1k_00708;p1k_00709	rnTDC_trunc	1	Escherichia coli K-12 MG1655 rnTDC_trunc	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.69278473	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:rnTDC_trunc	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00697	pcoli__rnTDC_trunc__2	pColi	pcoli	p1k_00708;p1k_00709	rnTDC_trunc	2	Escherichia coli K-12 MG1655 rnTDC_trunc	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.677318521	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:rnTDC_trunc	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00698	pcoli__saCOMT_T2A__1	pColi	pcoli	p1k_00708;p1k_00709	saCOMT_T2A	1	Escherichia coli K-12 MG1655 saCOMT_T2A	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.5837686	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:saCOMT_T2A	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00699	pcoli__saCOMT_T2A__2	pColi	pcoli	p1k_00708;p1k_00709	saCOMT_T2A	2	Escherichia coli K-12 MG1655 saCOMT_T2A	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.57610262	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:saCOMT_T2A	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00700	pcoli__sfCOMT__1	pColi	pcoli	p1k_00708;p1k_00709	sfCOMT	1	Escherichia coli K-12 MG1655 sfCOMT	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.638292061	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:sfCOMT	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00701	pcoli__sfCOMT__2	pColi	pcoli	p1k_00708;p1k_00709	sfCOMT	2	Escherichia coli K-12 MG1655 sfCOMT	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.641809205	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-2_S10_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:sfCOMT	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00702	pcoli__sgAANAT_D63G__1	pColi	pcoli	p1k_00708;p1k_00709	sgAANAT_D63G	1	Escherichia coli K-12 MG1655 sgAANAT_D63G	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.594046988	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-1_S23_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:sgAANAT_D63G	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00703	pcoli__sgAANAT_D63G__2	pColi	pcoli	p1k_00708;p1k_00709	sgAANAT_D63G	2	Escherichia coli K-12 MG1655 sgAANAT_D63G	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.585148672	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sgAANAT-D63G-2_S24_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:sgAANAT_D63G	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00704	pcoli__ssDDC__1	pColi	pcoli	p1k_00708;p1k_00709	ssDDC	1	Escherichia coli K-12 MG1655 ssDDC	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.590439296	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-1_S19_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:ssDDC	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00705	pcoli__ssDDC__2	pColi	pcoli	p1k_00708;p1k_00709	ssDDC	2	Escherichia coli K-12 MG1655 ssDDC	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.5890693	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ssDDC-2_S20_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:ssDDC	TRUE	TRUE	3/8/18	2	genetic_perturbation			
p1k_00706	pcoli__TP53B__1	pColi	pcoli	p1k_00708;p1k_00709	TP53B	1	Escherichia coli K-12 MG1655 TP53B	MG1655	Batch	No	M9	37	7	glycerol(4)	NH4Cl(1)	O2		rhamnose(0.1)	Carbenicillin(50)		0.471959287	Clonal	Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours		PAIRED	ILLUMINA	2	doi.org/10.1016/j.ymben.2020.07.002	GSE133607			s3://precise-db/raw_data/pcoli/tp53b-1_S16_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L004_R1_001.fastq.gz	s3://precise-db/raw_data/pcoli/tp53b-1_S16_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/tp53b-1_S16_L004_R2_001.fastq.gz	Justin Tan	Justin Tan	TRUE	TRUE	TRUE	TRUE	pcoli:TP53B	TRUE	TRUE	3/8/18	2	genetic_perturbation			
